application_id,customer_id,loan_amount,loan_type,source_channel,current_stage,ask_ailo_used,ocr_documents_scanned,lender_id,offered_rate,inquiry_started_at,ace_prefill_at,neo_matched_at,lender_approved_at,settled_at,mins_to_prefill,mins_to_match
app_2500,app_2500,67491.31,Home Loan,Mortgage Broker,Project Neo Matched,0,4,183.0,6.91,2025-11-16 08:16:35.000000,2025-11-16 08:20:35.000000,2025-11-16 08:26:35.000000,,,4.0,6.0
app_2501,app_2501,16309.5,Car / Asset Finance,Organic,Project Neo Matched,0,1,216.0,12.26,2026-03-10 13:26:33.000000,2026-03-10 13:34:33.000000,2026-03-10 13:44:33.000000,,,8.0,10.0
app_2502,app_2502,79850.1,Personal Loan,Organic,Inquiry Started,1,0,,,2025-07-15 15:45:48.000000,,,,,,
app_2503,app_2503,6321.81,Personal Loan,Synapses API,Inquiry Started,0,0,,,2026-02-13 05:14:57.000000,,,,,,
app_2504,app_2504,88974.81,Business / Equipment,Synapses API,Project Neo Matched,0,2,61.0,10.7,2025-12-21 01:21:49.000000,2025-12-21 01:23:49.000000,2025-12-21 01:28:49.000000,,,2.0,5.0
app_2505,app_2505,43482.67,Personal Loan,Mortgage Broker,Project Neo Matched,1,3,73.0,6.14,2025-08-17 13:48:52.000000,2025-08-17 13:49:52.000000,2025-08-17 13:57:52.000000,,,1.0,8.0
app_2506,app_2506,123341.23,Personal Loan,Mortgage Broker,Settled & Funded,0,4,51.0,5.99,2025-09-05 02:34:11.000000,2025-09-05 02:40:11.000000,2025-09-05 02:42:11.000000,2025-09-12 02:42:11.000000,2025-09-19 02:42:11.000000,6.0,2.0
app_2507,app_2507,13506.92,Personal Loan,TikTok/Meta Ads,Inquiry Started,1,0,,,2026-01-24 19:47:42.000000,,,,,,
app_2508,app_2508,113273.99,Home Loan,Organic,Settled & Funded,0,4,23.0,8.08,2025-05-30 03:03:11.000000,2025-05-30 03:09:11.000000,2025-05-30 03:14:11.000000,2025-06-03 03:14:11.000000,2025-06-04 03:14:11.000000,6.0,5.0
app_2509,app_2509,124467.84,Car / Asset Finance,Organic,Inquiry Started,1,0,,,2025-12-10 18:48:15.000000,,,,,,
app_2510,app_2510,129947.4,Business / Equipment,Organic,Settled & Funded,1,4,176.0,12.25,2025-11-17 23:28:20.000000,2025-11-17 23:29:20.000000,2025-11-17 23:31:20.000000,2025-11-29 23:31:20.000000,2025-12-06 23:31:20.000000,1.0,2.0
app_2511,app_2511,92421.34,Business / Equipment,Organic,Project Neo Matched,0,4,266.0,12.47,2025-03-26 21:14:48.000000,2025-03-26 21:21:48.000000,2025-03-26 21:23:48.000000,,,7.0,2.0
app_2512,app_2512,79633.23,Home Loan,Organic,Project Neo Matched,0,2,249.0,9.28,2026-02-24 03:32:07.000000,2026-02-24 03:40:07.000000,2026-02-24 03:45:07.000000,,,8.0,5.0
app_2513,app_2513,38541.12,Car / Asset Finance,Synapses API,Settled & Funded,0,2,269.0,12.4,2025-03-22 22:10:07.000000,2025-03-22 22:14:07.000000,2025-03-22 22:17:07.000000,2025-03-24 22:17:07.000000,2025-03-31 22:17:07.000000,4.0,3.0
app_2514,app_2514,10467.51,Business / Equipment,TikTok/Meta Ads,Settled & Funded,1,3,100.0,6.08,2025-10-20 09:36:35.000000,2025-10-20 09:41:35.000000,2025-10-20 09:43:35.000000,2025-10-21 09:43:35.000000,2025-10-27 09:43:35.000000,5.0,2.0
app_2515,app_2515,130445.09,Business / Equipment,Organic,Project Neo Matched,0,1,204.0,6.48,2026-01-30 19:44:10.000000,2026-01-30 19:48:10.000000,2026-01-30 20:02:10.000000,,,4.0,14.0
app_2516,app_2516,51347.97,Home Loan,Organic,Settled & Funded,0,3,196.0,6.43,2025-06-28 01:45:12.000000,2025-06-28 01:53:12.000000,2025-06-28 01:54:12.000000,2025-07-01 01:54:12.000000,2025-07-05 01:54:12.000000,8.0,1.0
app_2517,app_2517,101070.76,Business / Equipment,Synapses API,Project Neo Matched,0,1,5.0,8.47,2025-11-27 13:50:56.000000,2025-11-27 13:56:56.000000,2025-11-27 14:00:56.000000,,,6.0,4.0
app_2518,app_2518,119518.71,Home Loan,Synapses API,Settled & Funded,0,3,179.0,6.51,2025-04-24 10:16:27.000000,2025-04-24 10:23:27.000000,2025-04-24 10:34:27.000000,2025-04-25 10:34:27.000000,2025-04-26 10:34:27.000000,7.0,11.0
app_2519,app_2519,26622.81,Home Loan,Mortgage Broker,Settled & Funded,0,4,29.0,6.58,2025-06-02 09:52:08.000000,2025-06-02 09:55:08.000000,2025-06-02 09:57:08.000000,2025-06-16 09:57:08.000000,2025-06-23 09:57:08.000000,3.0,2.0
app_2520,app_2520,103389.35,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-10-31 01:37:31.000000,,,,,,
app_2521,app_2521,65857.58,Business / Equipment,Mortgage Broker,Project Neo Matched,1,2,158.0,5.33,2025-07-13 08:01:09.000000,2025-07-13 08:04:09.000000,2025-07-13 08:17:09.000000,,,3.0,13.0
app_2522,app_2522,89456.22,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,3,83.0,9.95,2025-05-14 10:43:27.000000,2025-05-14 10:46:27.000000,2025-05-14 10:48:27.000000,2025-05-26 10:48:27.000000,2025-06-01 10:48:27.000000,3.0,2.0
app_2523,app_2523,49510.12,Business / Equipment,TikTok/Meta Ads,Lender Approved,0,3,100.0,9.68,2025-11-15 16:03:30.000000,2025-11-15 16:13:30.000000,2025-11-15 16:21:30.000000,2025-11-24 16:21:30.000000,,10.0,8.0
app_2524,app_2524,127888.73,Business / Equipment,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-06-23 22:20:45.000000,,,,,,
app_2525,app_2525,40669.95,Personal Loan,Mortgage Broker,Inquiry Started,1,0,,,2026-03-05 01:31:39.000000,,,,,,
app_2526,app_2526,135832.76,Personal Loan,Organic,Settled & Funded,0,2,39.0,8.67,2026-02-14 10:41:07.000000,2026-02-14 10:48:07.000000,2026-02-14 10:54:07.000000,2026-02-25 10:54:07.000000,2026-02-26 10:54:07.000000,7.0,6.0
app_2527,app_2527,117664.39,Car / Asset Finance,Organic,Settled & Funded,1,2,242.0,6.5,2025-12-05 23:11:27.000000,2025-12-05 23:12:27.000000,2025-12-05 23:16:27.000000,2025-12-07 23:16:27.000000,2025-12-14 23:16:27.000000,1.0,4.0
app_2528,app_2528,63757.02,Personal Loan,Organic,Project Neo Matched,1,2,267.0,5.93,2025-07-08 08:38:27.000000,2025-07-08 08:40:27.000000,2025-07-08 08:46:27.000000,,,2.0,6.0
app_2529,app_2529,55648.75,Business / Equipment,Mortgage Broker,Project Neo Matched,1,2,200.0,12.14,2025-07-20 15:01:13.000000,2025-07-20 15:02:13.000000,2025-07-20 15:12:13.000000,,,1.0,10.0
app_2530,app_2530,32679.39,Home Loan,TikTok/Meta Ads,Inquiry Started,1,0,,,2025-04-26 04:54:27.000000,,,,,,
app_2531,app_2531,88226.44,Personal Loan,Organic,Settled & Funded,1,1,149.0,10.88,2025-06-02 00:44:00.000000,2025-06-02 00:53:00.000000,2025-06-02 00:57:00.000000,2025-06-15 00:57:00.000000,2025-06-16 00:57:00.000000,9.0,4.0
app_2532,app_2532,141441.22,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-05-15 06:08:57.000000,,,,,,
app_2533,app_2533,47757.62,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2026-01-16 13:46:00.000000,,,,,,
app_2534,app_2534,49492.2,Business / Equipment,Synapses API,Settled & Funded,0,4,119.0,7.37,2026-03-07 02:20:07.000000,2026-03-07 02:24:07.000000,2026-03-07 02:33:07.000000,2026-03-19 02:33:07.000000,2026-03-26 02:33:07.000000,4.0,9.0
app_2535,app_2535,29020.34,Business / Equipment,Organic,Project Neo Matched,1,2,261.0,6.81,2025-11-21 16:27:14.000000,2025-11-21 16:36:14.000000,2025-11-21 16:45:14.000000,,,9.0,9.0
app_2536,app_2536,26552.44,Home Loan,TikTok/Meta Ads,Settled & Funded,0,1,238.0,6.81,2026-01-25 22:27:18.000000,2026-01-25 22:32:18.000000,2026-01-25 22:37:18.000000,2026-02-04 22:37:18.000000,2026-02-08 22:37:18.000000,5.0,5.0
app_2537,app_2537,35911.71,Car / Asset Finance,Organic,Settled & Funded,0,3,186.0,10.23,2025-05-26 16:56:54.000000,2025-05-26 17:00:54.000000,2025-05-26 17:15:54.000000,2025-06-05 17:15:54.000000,2025-06-09 17:15:54.000000,4.0,15.0
app_2538,app_2538,78428.25,Business / Equipment,Synapses API,Settled & Funded,0,3,51.0,9.52,2025-06-21 04:59:59.000000,2025-06-21 05:03:59.000000,2025-06-21 05:15:59.000000,2025-06-27 05:15:59.000000,2025-06-29 05:15:59.000000,4.0,12.0
app_2539,app_2539,22176.63,Car / Asset Finance,Synapses API,Settled & Funded,0,3,202.0,4.92,2025-05-03 04:29:15.000000,2025-05-03 04:36:15.000000,2025-05-03 04:49:15.000000,2025-05-10 04:49:15.000000,2025-05-13 04:49:15.000000,7.0,13.0
app_2540,app_2540,63518.86,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-12-25 22:50:30.000000,,,,,,
app_2541,app_2541,36875.0,Car / Asset Finance,Synapses API,Settled & Funded,1,2,66.0,7.56,2025-11-23 09:23:42.000000,2025-11-23 09:32:42.000000,2025-11-23 09:39:42.000000,2025-11-29 09:39:42.000000,2025-12-06 09:39:42.000000,9.0,7.0
app_2542,app_2542,28280.12,Business / Equipment,Organic,Settled & Funded,1,3,266.0,9.26,2025-09-02 19:42:13.000000,2025-09-02 19:44:13.000000,2025-09-02 19:53:13.000000,2025-09-13 19:53:13.000000,2025-09-14 19:53:13.000000,2.0,9.0
app_2543,app_2543,141621.64,Home Loan,Organic,Project Neo Matched,0,4,191.0,4.89,2025-10-05 20:44:48.000000,2025-10-05 20:45:48.000000,2025-10-05 20:57:48.000000,,,1.0,12.0
app_2544,app_2544,110292.93,Car / Asset Finance,Synapses API,Settled & Funded,1,4,72.0,8.06,2025-12-09 02:39:52.000000,2025-12-09 02:41:52.000000,2025-12-09 02:54:52.000000,2025-12-12 02:54:52.000000,2025-12-13 02:54:52.000000,2.0,13.0
app_2545,app_2545,53216.88,Personal Loan,Mortgage Broker,Inquiry Started,1,0,,,2025-05-27 11:19:07.000000,,,,,,
app_2546,app_2546,72296.08,Personal Loan,Mortgage Broker,Inquiry Started,0,0,,,2025-04-27 01:10:22.000000,,,,,,
app_2547,app_2547,25200.86,Home Loan,Mortgage Broker,Project Neo Matched,0,3,268.0,5.03,2025-12-14 16:08:31.000000,2025-12-14 16:10:31.000000,2025-12-14 16:16:31.000000,,,2.0,6.0
app_2548,app_2548,52501.54,Personal Loan,Mortgage Broker,Project Neo Matched,1,2,233.0,7.84,2025-07-12 14:39:02.000000,2025-07-12 14:42:02.000000,2025-07-12 14:45:02.000000,,,3.0,3.0
app_2549,app_2549,66014.41,Home Loan,Organic,Inquiry Started,1,0,,,2025-09-07 18:05:21.000000,,,,,,
app_2550,app_2550,107519.33,Personal Loan,Synapses API,Settled & Funded,1,2,110.0,9.06,2025-12-14 08:42:02.000000,2025-12-14 08:52:02.000000,2025-12-14 09:00:02.000000,2025-12-24 09:00:02.000000,2025-12-29 09:00:02.000000,10.0,8.0
app_2551,app_2551,66145.24,Business / Equipment,Organic,Project Neo Matched,0,1,258.0,10.13,2025-04-27 16:55:38.000000,2025-04-27 16:58:38.000000,2025-04-27 17:13:38.000000,,,3.0,15.0
app_2552,app_2552,134705.1,Business / Equipment,Synapses API,Lender Approved,1,3,237.0,9.5,2025-06-13 21:56:37.000000,2025-06-13 22:01:37.000000,2025-06-13 22:15:37.000000,2025-06-25 22:15:37.000000,,5.0,14.0
app_2553,app_2553,142907.87,Personal Loan,TikTok/Meta Ads,Project Neo Matched,1,4,268.0,6.13,2026-02-06 11:32:31.000000,2026-02-06 11:42:31.000000,2026-02-06 11:52:31.000000,,,10.0,10.0
app_2554,app_2554,105151.51,Car / Asset Finance,TikTok/Meta Ads,Project Neo Matched,0,2,73.0,9.14,2025-09-22 12:51:09.000000,2025-09-22 12:59:09.000000,2025-09-22 13:02:09.000000,,,8.0,3.0
app_2555,app_2555,20182.1,Home Loan,Synapses API,Settled & Funded,0,1,33.0,8.98,2025-12-31 18:09:00.000000,2025-12-31 18:17:00.000000,2025-12-31 18:30:00.000000,2026-01-05 18:30:00.000000,2026-01-11 18:30:00.000000,8.0,13.0
app_2556,app_2556,40811.71,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2026-02-12 22:58:22.000000,,,,,,
app_2557,app_2557,119540.74,Home Loan,Organic,Inquiry Started,0,0,,,2025-11-12 07:27:13.000000,,,,,,
app_2558,app_2558,71902.89,Business / Equipment,Organic,Inquiry Started,0,0,,,2025-09-07 04:45:49.000000,,,,,,
app_2559,app_2559,107824.62,Business / Equipment,Organic,Project Neo Matched,1,1,225.0,7.8,2025-05-15 11:04:03.000000,2025-05-15 11:11:03.000000,2025-05-15 11:17:03.000000,,,7.0,6.0
app_2560,app_2560,9680.4,Home Loan,Organic,Inquiry Started,0,0,,,2025-10-14 17:26:42.000000,,,,,,
app_2561,app_2561,59026.0,Personal Loan,Organic,Settled & Funded,1,3,178.0,9.88,2025-12-30 09:32:23.000000,2025-12-30 09:40:23.000000,2025-12-30 09:46:23.000000,2026-01-06 09:46:23.000000,2026-01-09 09:46:23.000000,8.0,6.0
app_2562,app_2562,100561.47,Home Loan,Organic,Project Neo Matched,0,1,124.0,5.48,2026-01-07 13:54:58.000000,2026-01-07 13:57:58.000000,2026-01-07 14:07:58.000000,,,3.0,10.0
app_2563,app_2563,30593.3,Car / Asset Finance,Organic,Settled & Funded,1,4,188.0,6.03,2025-08-28 01:37:55.000000,2025-08-28 01:45:55.000000,2025-08-28 01:58:55.000000,2025-08-31 01:58:55.000000,2025-09-04 01:58:55.000000,8.0,13.0
app_2564,app_2564,106098.51,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,1,5.0,10.1,2025-09-06 11:21:03.000000,2025-09-06 11:24:03.000000,2025-09-06 11:35:03.000000,2025-09-07 11:35:03.000000,2025-09-14 11:35:03.000000,3.0,11.0
app_2565,app_2565,147026.22,Business / Equipment,TikTok/Meta Ads,Settled & Funded,1,1,23.0,7.13,2025-05-26 00:29:28.000000,2025-05-26 00:31:28.000000,2025-05-26 00:40:28.000000,2025-06-03 00:40:28.000000,2025-06-09 00:40:28.000000,2.0,9.0
app_2566,app_2566,44580.44,Home Loan,Organic,Lender Approved,1,1,70.0,7.86,2025-07-15 20:01:45.000000,2025-07-15 20:03:45.000000,2025-07-15 20:14:45.000000,2025-07-23 20:14:45.000000,,2.0,11.0
app_2567,app_2567,139679.45,Personal Loan,Organic,Inquiry Started,1,0,,,2025-10-15 02:22:00.000000,,,,,,
app_2568,app_2568,138163.01,Home Loan,Organic,Project Neo Matched,0,2,151.0,5.1,2026-03-16 10:08:49.000000,2026-03-16 10:13:49.000000,2026-03-16 10:21:49.000000,,,5.0,8.0
app_2569,app_2569,18068.71,Personal Loan,Organic,Project Neo Matched,1,2,17.0,7.43,2025-04-07 19:20:55.000000,2025-04-07 19:24:55.000000,2025-04-07 19:32:55.000000,,,4.0,8.0
app_2570,app_2570,21922.11,Personal Loan,Synapses API,Inquiry Started,0,0,,,2026-01-23 01:30:25.000000,,,,,,
app_2571,app_2571,50802.96,Business / Equipment,Mortgage Broker,Settled & Funded,1,3,11.0,10.29,2025-03-30 10:21:32.000000,2025-03-30 10:29:32.000000,2025-03-30 10:43:32.000000,2025-04-12 10:43:32.000000,2025-04-15 10:43:32.000000,8.0,14.0
app_2572,app_2572,51974.65,Car / Asset Finance,Organic,Project Neo Matched,1,2,48.0,7.81,2025-07-07 03:46:15.000000,2025-07-07 03:49:15.000000,2025-07-07 04:03:15.000000,,,3.0,14.0
app_2573,app_2573,84666.17,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,1,259.0,5.88,2025-04-12 21:05:41.000000,2025-04-12 21:13:41.000000,2025-04-12 21:15:41.000000,2025-04-22 21:15:41.000000,2025-04-24 21:15:41.000000,8.0,2.0
app_2574,app_2574,90062.54,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,1,55.0,8.64,2025-04-16 01:26:40.000000,2025-04-16 01:34:40.000000,2025-04-16 01:45:40.000000,2025-04-25 01:45:40.000000,2025-04-27 01:45:40.000000,8.0,11.0
app_2575,app_2575,144190.1,Personal Loan,Mortgage Broker,Inquiry Started,0,0,,,2025-09-11 03:41:02.000000,,,,,,
app_2576,app_2576,41050.4,Business / Equipment,Synapses API,Settled & Funded,0,1,255.0,9.3,2025-10-04 06:35:20.000000,2025-10-04 06:36:20.000000,2025-10-04 06:43:20.000000,2025-10-17 06:43:20.000000,2025-10-24 06:43:20.000000,1.0,7.0
app_2577,app_2577,61967.92,Car / Asset Finance,Synapses API,Lender Approved,1,2,184.0,5.68,2025-05-19 22:09:36.000000,2025-05-19 22:18:36.000000,2025-05-19 22:26:36.000000,2025-05-24 22:26:36.000000,,9.0,8.0
app_2578,app_2578,35843.81,Personal Loan,Organic,Settled & Funded,0,4,200.0,4.96,2025-04-15 14:14:26.000000,2025-04-15 14:19:26.000000,2025-04-15 14:32:26.000000,2025-04-29 14:32:26.000000,2025-05-02 14:32:26.000000,5.0,13.0
app_2579,app_2579,94196.82,Business / Equipment,Synapses API,Settled & Funded,0,2,33.0,9.71,2025-06-23 07:42:12.000000,2025-06-23 07:46:12.000000,2025-06-23 07:55:12.000000,2025-06-28 07:55:12.000000,2025-06-30 07:55:12.000000,4.0,9.0
app_2580,app_2580,63049.07,Personal Loan,Mortgage Broker,Lender Approved,0,4,261.0,5.73,2026-03-14 02:24:57.000000,2026-03-14 02:27:57.000000,2026-03-14 02:38:57.000000,2026-03-23 02:38:57.000000,,3.0,11.0
app_2581,app_2581,14004.05,Personal Loan,Synapses API,Project Neo Matched,0,1,169.0,5.62,2025-06-18 06:57:50.000000,2025-06-18 07:07:50.000000,2025-06-18 07:16:50.000000,,,10.0,9.0
app_2582,app_2582,96439.51,Home Loan,TikTok/Meta Ads,Settled & Funded,1,4,150.0,6.5,2025-07-10 11:45:38.000000,2025-07-10 11:46:38.000000,2025-07-10 11:59:38.000000,2025-07-18 11:59:38.000000,2025-07-23 11:59:38.000000,1.0,13.0
app_2583,app_2583,145977.21,Business / Equipment,Organic,Project Neo Matched,0,1,218.0,10.4,2025-08-18 12:22:12.000000,2025-08-18 12:25:12.000000,2025-08-18 12:30:12.000000,,,3.0,5.0
app_2584,app_2584,110555.81,Personal Loan,Organic,Project Neo Matched,0,1,199.0,8.3,2025-07-28 09:44:27.000000,2025-07-28 09:50:27.000000,2025-07-28 10:02:27.000000,,,6.0,12.0
app_2585,app_2585,46986.77,Car / Asset Finance,Synapses API,Settled & Funded,0,4,149.0,9.29,2026-02-01 02:47:51.000000,2026-02-01 02:48:51.000000,2026-02-01 03:02:51.000000,2026-02-14 03:02:51.000000,2026-02-15 03:02:51.000000,1.0,14.0
app_2586,app_2586,76240.71,Home Loan,Mortgage Broker,Project Neo Matched,1,4,35.0,6.57,2025-06-22 12:34:10.000000,2025-06-22 12:40:10.000000,2025-06-22 12:53:10.000000,,,6.0,13.0
app_2587,app_2587,137784.01,Personal Loan,Organic,Settled & Funded,0,4,227.0,9.24,2026-01-04 18:00:20.000000,2026-01-04 18:01:20.000000,2026-01-04 18:07:20.000000,2026-01-13 18:07:20.000000,2026-01-19 18:07:20.000000,1.0,6.0
app_2588,app_2588,6212.8,Car / Asset Finance,Mortgage Broker,Settled & Funded,0,4,71.0,10.57,2025-10-27 20:09:46.000000,2025-10-27 20:17:46.000000,2025-10-27 20:18:46.000000,2025-11-07 20:18:46.000000,2025-11-08 20:18:46.000000,8.0,1.0
app_2589,app_2589,70970.76,Personal Loan,Synapses API,Settled & Funded,1,3,60.0,11.15,2025-08-22 16:43:19.000000,2025-08-22 16:49:19.000000,2025-08-22 16:53:19.000000,2025-08-28 16:53:19.000000,2025-09-02 16:53:19.000000,6.0,4.0
app_2590,app_2590,52360.99,Home Loan,Synapses API,Settled & Funded,0,4,197.0,4.71,2025-04-19 06:01:21.000000,2025-04-19 06:08:21.000000,2025-04-19 06:09:21.000000,2025-05-01 06:09:21.000000,2025-05-08 06:09:21.000000,7.0,1.0
app_2591,app_2591,54306.79,Business / Equipment,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-08-15 21:51:05.000000,,,,,,
app_2592,app_2592,23325.33,Personal Loan,TikTok/Meta Ads,Settled & Funded,0,1,143.0,6.09,2025-08-21 15:43:35.000000,2025-08-21 15:52:35.000000,2025-08-21 16:02:35.000000,2025-09-01 16:02:35.000000,2025-09-04 16:02:35.000000,9.0,10.0
app_2593,app_2593,126543.2,Home Loan,TikTok/Meta Ads,Lender Approved,0,1,28.0,6.75,2025-09-17 11:06:42.000000,2025-09-17 11:13:42.000000,2025-09-17 11:26:42.000000,2025-09-25 11:26:42.000000,,7.0,13.0
app_2594,app_2594,119328.41,Home Loan,TikTok/Meta Ads,Inquiry Started,0,0,,,2026-03-01 02:15:22.000000,,,,,,
app_2595,app_2595,83593.33,Personal Loan,Synapses API,Settled & Funded,1,3,162.0,9.8,2025-08-26 21:40:34.000000,2025-08-26 21:45:34.000000,2025-08-26 21:47:34.000000,2025-08-29 21:47:34.000000,2025-08-30 21:47:34.000000,5.0,2.0
app_2596,app_2596,45940.95,Home Loan,Organic,Settled & Funded,0,4,83.0,4.78,2025-10-08 07:09:50.000000,2025-10-08 07:18:50.000000,2025-10-08 07:29:50.000000,2025-10-11 07:29:50.000000,2025-10-12 07:29:50.000000,9.0,11.0
app_2597,app_2597,44164.84,Personal Loan,Organic,Settled & Funded,0,2,188.0,4.72,2026-02-09 21:49:39.000000,2026-02-09 21:59:39.000000,2026-02-09 22:06:39.000000,2026-02-13 22:06:39.000000,2026-02-14 22:06:39.000000,10.0,7.0
app_2598,app_2598,139128.43,Car / Asset Finance,Organic,Project Neo Matched,0,3,268.0,5.48,2025-07-02 16:00:07.000000,2025-07-02 16:02:07.000000,2025-07-02 16:15:07.000000,,,2.0,13.0
app_2599,app_2599,45514.5,Home Loan,Organic,Settled & Funded,0,1,41.0,12.2,2025-12-10 05:56:15.000000,2025-12-10 06:06:15.000000,2025-12-10 06:17:15.000000,2025-12-24 06:17:15.000000,2025-12-30 06:17:15.000000,10.0,11.0
app_2600,app_2600,83815.31,Home Loan,TikTok/Meta Ads,Project Neo Matched,1,4,225.0,9.09,2025-11-22 03:36:29.000000,2025-11-22 03:43:29.000000,2025-11-22 03:56:29.000000,,,7.0,13.0
app_2601,app_2601,48604.59,Personal Loan,Synapses API,Settled & Funded,0,1,64.0,6.2,2026-01-16 04:33:32.000000,2026-01-16 04:38:32.000000,2026-01-16 04:42:32.000000,2026-01-26 04:42:32.000000,2026-01-28 04:42:32.000000,5.0,4.0
app_2602,app_2602,126820.21,Business / Equipment,Organic,Settled & Funded,0,3,124.0,7.44,2025-10-26 20:41:08.000000,2025-10-26 20:43:08.000000,2025-10-26 20:54:08.000000,2025-11-02 20:54:08.000000,2025-11-05 20:54:08.000000,2.0,11.0
app_2603,app_2603,72216.98,Car / Asset Finance,TikTok/Meta Ads,Inquiry Started,1,0,,,2025-06-25 21:35:00.000000,,,,,,
app_2604,app_2604,34280.41,Home Loan,Synapses API,Project Neo Matched,0,4,70.0,10.17,2025-06-23 13:42:41.000000,2025-06-23 13:48:41.000000,2025-06-23 14:01:41.000000,,,6.0,13.0
app_2605,app_2605,142384.5,Business / Equipment,Organic,Settled & Funded,0,4,199.0,6.87,2025-07-09 21:28:03.000000,2025-07-09 21:30:03.000000,2025-07-09 21:43:03.000000,2025-07-16 21:43:03.000000,2025-07-22 21:43:03.000000,2.0,13.0
app_2606,app_2606,83922.83,Car / Asset Finance,Organic,Project Neo Matched,0,1,187.0,9.73,2025-04-30 05:48:55.000000,2025-04-30 05:53:55.000000,2025-04-30 06:05:55.000000,,,5.0,12.0
app_2607,app_2607,130282.39,Car / Asset Finance,Organic,Inquiry Started,1,0,,,2025-06-29 02:49:56.000000,,,,,,
app_2608,app_2608,76941.6,Personal Loan,Synapses API,Inquiry Started,1,0,,,2025-07-07 13:53:59.000000,,,,,,
app_2609,app_2609,142624.81,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-09-25 22:19:37.000000,,,,,,
app_2610,app_2610,98459.6,Personal Loan,Synapses API,Project Neo Matched,0,4,187.0,11.89,2025-06-23 03:25:48.000000,2025-06-23 03:28:48.000000,2025-06-23 03:32:48.000000,,,3.0,4.0
app_2611,app_2611,83463.68,Car / Asset Finance,Organic,Settled & Funded,1,2,110.0,8.75,2025-06-24 19:37:45.000000,2025-06-24 19:40:45.000000,2025-06-24 19:41:45.000000,2025-07-04 19:41:45.000000,2025-07-07 19:41:45.000000,3.0,1.0
app_2612,app_2612,132630.72,Car / Asset Finance,Organic,Settled & Funded,1,4,207.0,9.88,2026-03-14 22:09:12.000000,2026-03-14 22:16:12.000000,2026-03-14 22:18:12.000000,2026-03-25 22:18:12.000000,2026-04-01 22:18:12.000000,7.0,2.0
app_2613,app_2613,122570.46,Car / Asset Finance,Synapses API,Project Neo Matched,0,1,212.0,8.46,2025-07-18 08:15:46.000000,2025-07-18 08:24:46.000000,2025-07-18 08:39:46.000000,,,9.0,15.0
app_2614,app_2614,73325.94,Home Loan,Organic,Settled & Funded,0,3,112.0,7.2,2025-06-14 19:15:39.000000,2025-06-14 19:18:39.000000,2025-06-14 19:26:39.000000,2025-06-19 19:26:39.000000,2025-06-21 19:26:39.000000,3.0,8.0
app_2615,app_2615,55265.05,Car / Asset Finance,Synapses API,Settled & Funded,0,4,235.0,11.85,2026-03-03 19:49:37.000000,2026-03-03 19:57:37.000000,2026-03-03 20:05:37.000000,2026-03-05 20:05:37.000000,2026-03-09 20:05:37.000000,8.0,8.0
app_2616,app_2616,102677.48,Car / Asset Finance,Organic,Settled & Funded,1,3,43.0,6.01,2025-07-10 01:35:37.000000,2025-07-10 01:39:37.000000,2025-07-10 01:48:37.000000,2025-07-12 01:48:37.000000,2025-07-15 01:48:37.000000,4.0,9.0
